num,v,value,solution_path
145,3,2620.070895615693,"Any[(1, 67), (1, 110), (2, 129), (2, 136), (3, 11), (3, 97), (4, 68), (4, 74), (5, 29), (5, 40), (6, 28), (6, 130), (7, 31), (7, 67), (8, 53), (8, 89), (9, 114), (9, 120), (10, 12), (10, 91), (11, 103), (12, 108), (13, 48), (13, 110), (14, 59), (14, 96), (15, 75), (15, 106), (16, 77), (16, 125), (17, 46), (17, 56), (18, 99), (18, 111), (19, 82), (19, 142), (20, 32), (20, 87), (21, 43), (21, 133), (22, 23), (22, 104), (23, 85), (24, 96), (24, 127), (25, 82), (25, 129), (26, 126), (26, 144), (27, 36), (27, 115), (28, 130), (29, 41), (30, 37), (30, 88), (31, 90), (32, 115), (33, 44), (33, 72), (34, 81), (34, 143), (35, 38), (35, 138), (36, 60), (37, 123), (38, 138), (39, 49), (39, 131), (40, 101), (41, 47), (42, 51), (42, 83), (43, 92), (44, 72), (45, 68), (45, 137), (46, 73), (47, 145), (48, 131), (49, 105), (50, 88), (50, 124), (51, 108), (52, 104), (52, 144), (53, 126), (54, 84), (54, 121), (55, 107), (55, 139), (56, 90), (57, 70), (57, 119), (58, 70), (58, 132), (59, 123), (60, 69), (61, 135), (61, 142), (62, 80), (62, 102), (63, 98), (63, 121), (64, 80), (64, 101), (65, 78), (65, 89), (66, 100), (66, 122), (69, 94), (71, 83), (71, 137), (73, 113), (74, 116), (75, 106), (76, 78), (76, 133), (77, 112), (79, 86), (79, 125), (81, 139), (84, 118), (85, 145), (86, 98), (87, 102), (91, 94), (92, 116), (93, 109), (93, 140), (95, 103), (95, 127), (97, 128), (99, 111), (100, 134), (105, 122), (107, 141), (109, 140), (112, 117), (113, 117), (114, 136), (118, 141), (119, 132), (120, 135), (124, 143), (128, 134)]"
145,4,2603.027802086971,"Any[(1, 40), (1, 94), (2, 20), (2, 53), (3, 95), (3, 121), (4, 22), (4, 82), (5, 112), (5, 116), (6, 59), (6, 125), (7, 71), (7, 113), (8, 17), (8, 45), (9, 13), (9, 105), (10, 39), (10, 135), (11, 73), (11, 96), (12, 72), (12, 108), (13, 70), (14, 28), (14, 35), (15, 29), (15, 87), (16, 52), (16, 142), (17, 23), (18, 55), (18, 57), (19, 31), (19, 47), (20, 53), (21, 75), (21, 139), (22, 77), (23, 61), (24, 111), (24, 141), (25, 78), (25, 101), (26, 45), (26, 90), (27, 92), (27, 120), (28, 46), (29, 87), (30, 33), (30, 130), (31, 145), (32, 44), (32, 86), (33, 93), (34, 62), (34, 85), (35, 46), (36, 103), (36, 115), (37, 41), (37, 102), (38, 60), (38, 120), (39, 109), (40, 83), (41, 140), (42, 88), (42, 92), (43, 97), (43, 134), (44, 86), (47, 140), (48, 54), (48, 56), (49, 91), (49, 100), (50, 97), (50, 118), (51, 106), (51, 123), (52, 136), (54, 66), (55, 104), (56, 122), (57, 85), (58, 61), (58, 93), (59, 127), (60, 78), (62, 130), (63, 74), (63, 114), (64, 68), (64, 137), (65, 95), (65, 121), (66, 117), (67, 119), (67, 133), (68, 80), (69, 82), (69, 124), (70, 84), (71, 143), (72, 122), (73, 108), (74, 114), (75, 139), (76, 98), (76, 126), (77, 138), (79, 80), (79, 137), (81, 103), (81, 129), (83, 131), (84, 132), (88, 99), (89, 110), (89, 117), (90, 116), (91, 100), (94, 131), (96, 124), (98, 126), (99, 132), (101, 107), (102, 145), (104, 128), (105, 138), (106, 123), (107, 110), (109, 135), (111, 141), (112, 144), (113, 143), (115, 129), (118, 128), (119, 133), (125, 127), (134, 144), (136, 142)]"
145,5,2549.594232568049,"Any[(1, 88), (1, 95), (2, 18), (2, 122), (3, 64), (3, 105), (4, 88), (4, 95), (5, 60), (5, 125), (6, 35), (6, 100), (7, 18), (7, 45), (8, 24), (8, 117), (9, 67), (9, 91), (10, 13), (10, 113), (11, 17), (11, 41), (12, 37), (12, 122), (13, 73), (14, 99), (14, 119), (15, 110), (15, 133), (16, 37), (16, 115), (17, 55), (19, 66), (19, 82), (20, 81), (20, 142), (21, 23), (21, 131), (22, 96), (22, 144), (23, 136), (24, 57), (25, 40), (25, 98), (26, 61), (26, 92), (27, 52), (27, 111), (28, 86), (28, 87), (29, 42), (29, 114), (30, 53), (30, 131), (31, 79), (31, 128), (32, 114), (32, 140), (33, 58), (33, 89), (34, 49), (34, 93), (35, 79), (36, 81), (36, 145), (38, 127), (38, 138), (39, 57), (39, 117), (40, 48), (41, 55), (42, 103), (43, 94), (43, 129), (44, 46), (44, 80), (45, 66), (46, 97), (47, 112), (47, 139), (48, 54), (49, 68), (50, 106), (50, 123), (51, 96), (51, 135), (52, 68), (53, 75), (54, 115), (56, 67), (56, 140), (58, 89), (59, 84), (59, 132), (60, 125), (61, 92), (62, 64), (62, 105), (63, 99), (63, 116), (65, 120), (65, 133), (69, 76), (69, 141), (70, 104), (70, 118), (71, 75), (71, 136), (72, 90), (72, 143), (73, 138), (74, 102), (74, 127), (76, 141), (77, 91), (77, 98), (78, 80), (78, 137), (82, 121), (83, 90), (83, 143), (84, 132), (85, 124), (85, 130), (86, 109), (87, 109), (93, 126), (94, 120), (97, 101), (100, 128), (101, 103), (102, 134), (104, 118), (106, 123), (107, 110), (107, 119), (108, 113), (108, 124), (111, 126), (112, 139), (116, 129), (121, 130), (134, 137), (135, 144), (142, 145)]"
145,6,2617.516129812787,"Any[(1, 31), (1, 138), (2, 11), (2, 33), (3, 55), (3, 95), (4, 34), (4, 64), (5, 36), (5, 45), (6, 68), (6, 133), (7, 52), (7, 130), (8, 87), (8, 90), (9, 48), (9, 106), (10, 27), (10, 86), (11, 68), (12, 21), (12, 108), (13, 91), (13, 113), (14, 62), (14, 89), (15, 35), (15, 87), (16, 32), (16, 40), (17, 42), (17, 141), (18, 123), (18, 130), (19, 41), (19, 133), (20, 78), (20, 119), (21, 114), (22, 24), (22, 81), (23, 40), (23, 126), (24, 65), (25, 30), (25, 145), (26, 50), (26, 111), (27, 92), (28, 97), (28, 115), (29, 101), (29, 114), (30, 52), (31, 131), (32, 58), (33, 94), (34, 64), (35, 96), (36, 45), (37, 39), (37, 142), (38, 67), (38, 135), (39, 76), (41, 113), (42, 103), (43, 51), (43, 118), (44, 69), (44, 94), (46, 109), (46, 124), (47, 98), (47, 117), (48, 49), (49, 80), (50, 66), (51, 118), (53, 98), (53, 117), (54, 102), (54, 132), (55, 95), (56, 74), (56, 129), (57, 71), (57, 77), (58, 86), (59, 76), (59, 142), (60, 110), (60, 112), (61, 70), (61, 93), (62, 138), (63, 71), (63, 77), (65, 109), (66, 111), (67, 144), (69, 96), (70, 93), (72, 89), (72, 104), (73, 78), (73, 119), (74, 129), (75, 105), (75, 127), (79, 88), (79, 135), (80, 145), (81, 106), (82, 91), (82, 99), (83, 128), (83, 136), (84, 134), (84, 136), (85, 121), (85, 122), (88, 144), (90, 143), (92, 124), (97, 115), (99, 108), (100, 125), (100, 140), (101, 126), (102, 139), (103, 141), (104, 143), (105, 127), (107, 128), (107, 134), (110, 112), (116, 120), (116, 137), (120, 137), (121, 123), (122, 131), (125, 140), (132, 139)]"
145,7,2488.654975557349,"Any[(1, 36), (1, 127), (2, 41), (2, 94), (3, 61), (3, 131), (4, 22), (4, 85), (5, 20), (5, 40), (6, 71), (6, 95), (7, 128), (7, 130), (8, 108), (8, 113), (9, 74), (9, 105), (10, 73), (10, 75), (11, 52), (11, 138), (12, 101), (12, 104), (13, 116), (13, 141), (14, 55), (14, 77), (15, 48), (15, 125), (16, 64), (16, 100), (17, 105), (17, 126), (18, 21), (18, 82), (19, 32), (19, 129), (20, 40), (21, 143), (22, 85), (23, 42), (23, 50), (24, 31), (24, 115), (25, 103), (25, 122), (26, 89), (26, 102), (27, 52), (27, 137), (28, 68), (28, 80), (29, 134), (29, 144), (30, 36), (30, 47), (31, 115), (32, 41), (33, 91), (33, 100), (34, 46), (34, 56), (35, 37), (35, 98), (37, 98), (38, 109), (38, 132), (39, 63), (39, 86), (42, 72), (43, 90), (43, 93), (44, 74), (44, 123), (45, 86), (45, 142), (46, 92), (47, 127), (48, 59), (49, 90), (49, 92), (50, 72), (51, 133), (51, 140), (53, 66), (53, 117), (54, 107), (54, 114), (55, 112), (56, 93), (57, 84), (57, 110), (58, 70), (58, 88), (59, 125), (60, 99), (60, 145), (61, 131), (62, 81), (62, 83), (63, 113), (64, 144), (65, 133), (65, 140), (66, 70), (67, 107), (67, 119), (68, 120), (69, 71), (69, 95), (73, 135), (75, 135), (76, 87), (76, 97), (77, 79), (78, 79), (78, 124), (80, 111), (81, 139), (82, 143), (83, 136), (84, 126), (87, 103), (88, 121), (89, 102), (91, 130), (94, 118), (96, 118), (96, 129), (97, 106), (99, 145), (101, 121), (104, 138), (106, 122), (108, 142), (109, 132), (110, 141), (111, 120), (112, 116), (114, 119), (117, 128), (123, 124), (134, 137), (136, 139)]"
145,8,2471.1252123491554,"Any[(1, 21), (1, 74), (2, 47), (2, 61), (3, 106), (3, 117), (4, 13), (4, 68), (5, 83), (5, 119), (6, 37), (6, 140), (7, 94), (7, 127), (8, 89), (8, 139), (9, 42), (9, 77), (10, 52), (10, 82), (11, 94), (11, 127), (12, 16), (12, 145), (13, 103), (14, 44), (14, 53), (15, 46), (15, 113), (16, 36), (17, 18), (17, 67), (18, 43), (19, 59), (19, 90), (20, 50), (20, 93), (21, 64), (22, 25), (22, 40), (23, 70), (23, 85), (24, 34), (24, 141), (25, 137), (26, 62), (26, 89), (27, 141), (27, 143), (28, 65), (28, 133), (29, 60), (29, 103), (30, 116), (30, 122), (31, 49), (31, 54), (32, 108), (32, 115), (33, 101), (33, 104), (34, 35), (35, 98), (36, 80), (37, 42), (38, 84), (38, 126), (39, 65), (39, 125), (40, 137), (41, 71), (41, 132), (43, 145), (44, 124), (45, 67), (45, 79), (46, 113), (47, 95), (48, 82), (48, 100), (49, 54), (50, 52), (51, 56), (51, 88), (53, 100), (55, 78), (55, 138), (56, 88), (57, 58), (57, 76), (58, 114), (59, 130), (60, 118), (61, 134), (62, 139), (63, 66), (63, 142), (64, 74), (66, 142), (68, 73), (69, 92), (69, 131), (70, 85), (71, 132), (72, 112), (72, 123), (73, 80), (75, 102), (75, 133), (76, 114), (77, 87), (78, 138), (79, 120), (81, 86), (81, 128), (83, 99), (84, 126), (86, 120), (87, 136), (90, 130), (91, 97), (91, 110), (92, 105), (93, 98), (95, 134), (96, 111), (96, 129), (97, 110), (99, 119), (101, 104), (102, 144), (105, 131), (106, 117), (107, 136), (107, 140), (108, 135), (109, 125), (109, 144), (111, 129), (112, 123), (115, 135), (116, 122), (118, 121), (121, 124), (128, 143)]"
145,9,2504.426773948577,"Any[(1, 13), (1, 89), (2, 69), (2, 120), (3, 113), (3, 137), (4, 14), (4, 54), (5, 10), (5, 133), (6, 126), (6, 137), (7, 23), (7, 132), (8, 104), (8, 140), (9, 33), (9, 118), (10, 133), (11, 34), (11, 119), (12, 70), (12, 101), (13, 138), (14, 54), (15, 62), (15, 117), (16, 35), (16, 74), (17, 21), (17, 52), (18, 85), (18, 125), (19, 29), (19, 142), (20, 24), (20, 82), (21, 102), (22, 100), (22, 109), (23, 132), (24, 82), (25, 123), (25, 129), (26, 57), (26, 65), (27, 67), (27, 72), (28, 66), (28, 128), (29, 142), (30, 57), (30, 61), (31, 36), (31, 131), (32, 56), (32, 121), (33, 55), (34, 78), (35, 53), (36, 44), (37, 42), (37, 87), (38, 116), (38, 143), (39, 86), (39, 98), (40, 95), (40, 96), (41, 47), (41, 77), (42, 106), (43, 101), (43, 141), (44, 102), (45, 81), (45, 128), (46, 50), (46, 120), (47, 73), (48, 115), (48, 118), (49, 86), (49, 123), (50, 134), (51, 104), (51, 124), (52, 136), (53, 74), (55, 83), (56, 121), (58, 64), (58, 111), (59, 103), (59, 130), (60, 90), (60, 122), (61, 105), (62, 117), (63, 119), (63, 125), (64, 111), (65, 88), (66, 85), (67, 136), (68, 90), (68, 139), (69, 135), (70, 135), (71, 91), (71, 99), (72, 122), (73, 77), (75, 93), (75, 114), (76, 108), (76, 127), (78, 88), (79, 99), (79, 107), (80, 105), (80, 145), (81, 134), (83, 115), (84, 94), (84, 97), (87, 145), (89, 138), (91, 107), (92, 112), (92, 144), (93, 114), (94, 110), (95, 96), (97, 110), (98, 141), (100, 109), (103, 130), (106, 131), (108, 127), (112, 144), (113, 139), (116, 143), (124, 140), (126, 129)]"
145,10,2578.595642295829,"Any[(1, 11), (1, 130), (2, 100), (2, 133), (3, 37), (3, 58), (4, 6), (4, 66), (5, 9), (5, 42), (6, 113), (7, 101), (7, 129), (8, 31), (8, 76), (9, 56), (10, 80), (10, 140), (11, 74), (12, 23), (12, 108), (13, 70), (13, 89), (14, 81), (14, 110), (15, 89), (15, 94), (16, 59), (16, 119), (17, 72), (17, 93), (18, 25), (18, 106), (19, 21), (19, 39), (20, 94), (20, 141), (21, 27), (22, 34), (22, 64), (23, 86), (24, 57), (24, 84), (25, 103), (26, 32), (26, 136), (27, 143), (28, 46), (28, 118), (29, 51), (29, 75), (30, 38), (30, 53), (31, 34), (32, 43), (33, 50), (33, 97), (35, 121), (35, 124), (36, 51), (36, 112), (37, 63), (38, 53), (39, 55), (40, 58), (40, 63), (41, 47), (41, 79), (42, 56), (43, 136), (44, 49), (44, 122), (45, 111), (45, 127), (46, 64), (47, 126), (48, 138), (48, 139), (49, 114), (50, 116), (52, 109), (52, 125), (54, 105), (54, 121), (55, 120), (57, 140), (59, 88), (60, 128), (60, 144), (61, 99), (61, 127), (62, 70), (62, 101), (65, 82), (65, 91), (66, 102), (67, 114), (67, 131), (68, 103), (68, 143), (69, 78), (69, 92), (71, 107), (71, 134), (72, 93), (73, 83), (73, 144), (74, 95), (75, 85), (76, 135), (77, 90), (77, 109), (78, 81), (79, 115), (80, 98), (82, 91), (83, 113), (84, 118), (85, 87), (86, 135), (87, 98), (88, 119), (90, 125), (92, 132), (95, 142), (96, 104), (96, 123), (97, 116), (99, 137), (100, 133), (102, 141), (104, 123), (105, 124), (106, 120), (107, 145), (108, 122), (110, 132), (111, 137), (112, 130), (115, 126), (117, 128), (117, 142), (129, 131), (134, 145), (138, 139)]"
150,1,2639.741173877559,"Any[(1, 42), (1, 134), (2, 14), (2, 59), (3, 13), (3, 79), (4, 14), (4, 121), (5, 96), (5, 103), (6, 41), (6, 74), (7, 49), (7, 90), (8, 19), (8, 86), (9, 80), (9, 93), (10, 109), (10, 141), (11, 15), (11, 114), (12, 63), (12, 100), (13, 79), (15, 149), (16, 89), (16, 122), (17, 53), (17, 98), (18, 38), (18, 116), (19, 137), (20, 40), (20, 71), (21, 95), (21, 101), (22, 84), (22, 97), (23, 83), (23, 114), (24, 47), (24, 64), (25, 65), (25, 91), (26, 57), (26, 146), (27, 85), (27, 138), (28, 35), (28, 124), (29, 92), (29, 99), (30, 70), (30, 129), (31, 40), (31, 102), (32, 33), (32, 147), (33, 147), (34, 38), (34, 125), (35, 61), (36, 66), (36, 83), (37, 68), (37, 70), (39, 77), (39, 113), (41, 74), (42, 90), (43, 50), (43, 144), (44, 88), (44, 135), (45, 125), (45, 143), (46, 65), (46, 71), (47, 64), (48, 144), (48, 146), (49, 105), (50, 112), (51, 75), (51, 78), (52, 106), (52, 145), (53, 98), (54, 80), (54, 82), (55, 104), (55, 119), (56, 73), (56, 148), (57, 112), (58, 86), (58, 149), (59, 72), (60, 92), (60, 137), (61, 109), (62, 121), (62, 142), (63, 100), (66, 108), (67, 75), (67, 130), (68, 118), (69, 126), (69, 128), (72, 131), (73, 148), (76, 77), (76, 110), (78, 138), (81, 96), (81, 103), (82, 93), (84, 131), (85, 134), (87, 116), (87, 141), (88, 135), (89, 133), (91, 136), (94, 115), (94, 143), (95, 123), (97, 117), (99, 127), (101, 111), (102, 120), (104, 119), (105, 115), (106, 145), (107, 124), (107, 136), (108, 132), (110, 113), (111, 123), (117, 142), (118, 129), (120, 128), (122, 133), (126, 130), (127, 132), (139, 140), (139, 150), (140, 150)]"
150,2,2725.813386154093,"Any[(1, 39), (1, 60), (2, 95), (2, 116), (3, 109), (3, 111), (4, 66), (4, 130), (5, 35), (5, 82), (6, 98), (6, 138), (7, 76), (7, 94), (8, 34), (8, 74), (9, 94), (9, 117), (10, 121), (10, 133), (11, 92), (11, 125), (12, 125), (12, 137), (13, 43), (13, 105), (14, 138), (14, 150), (15, 38), (15, 144), (16, 36), (16, 134), (17, 52), (17, 140), (18, 21), (18, 150), (19, 61), (19, 126), (20, 37), (20, 71), (21, 54), (22, 90), (22, 127), (23, 76), (23, 149), (24, 30), (24, 53), (25, 108), (25, 124), (26, 27), (26, 135), (27, 72), (28, 109), (28, 136), (29, 47), (29, 123), (30, 53), (31, 46), (31, 49), (32, 40), (32, 104), (33, 79), (33, 81), (34, 51), (35, 147), (36, 87), (37, 85), (38, 144), (39, 49), (40, 122), (41, 47), (41, 122), (42, 131), (42, 142), (43, 146), (44, 69), (44, 82), (45, 91), (45, 120), (46, 101), (48, 91), (48, 101), (50, 70), (50, 87), (51, 126), (52, 140), (54, 108), (55, 77), (55, 84), (56, 86), (56, 119), (57, 73), (57, 75), (58, 84), (58, 134), (59, 62), (59, 97), (60, 103), (61, 99), (62, 124), (63, 83), (63, 119), (64, 74), (64, 128), (65, 111), (65, 129), (66, 130), (67, 100), (67, 139), (68, 93), (68, 106), (69, 128), (70, 113), (71, 100), (72, 135), (73, 143), (75, 110), (77, 147), (78, 103), (78, 132), (79, 136), (80, 118), (80, 145), (81, 141), (83, 102), (85, 98), (86, 105), (88, 89), (88, 96), (89, 96), (90, 127), (92, 137), (93, 106), (95, 132), (97, 115), (99, 114), (102, 110), (104, 146), (107, 113), (107, 141), (112, 118), (112, 145), (114, 143), (115, 123), (116, 117), (120, 139), (121, 148), (129, 149), (131, 142), (133, 148)]"
150,3,2626.4158839147476,"Any[(1, 69), (1, 114), (2, 40), (2, 63), (3, 46), (3, 92), (4, 99), (4, 107), (5, 7), (5, 26), (6, 49), (6, 103), (7, 126), (8, 93), (8, 110), (9, 16), (9, 117), (10, 19), (10, 147), (11, 95), (11, 116), (12, 56), (12, 77), (13, 16), (13, 33), (14, 22), (14, 28), (15, 21), (15, 150), (17, 91), (17, 114), (18, 90), (18, 121), (19, 70), (20, 25), (20, 39), (21, 79), (22, 28), (23, 72), (23, 123), (24, 68), (24, 106), (25, 59), (26, 98), (27, 71), (27, 108), (29, 67), (29, 140), (30, 80), (30, 88), (31, 131), (31, 147), (32, 36), (32, 128), (33, 138), (34, 110), (34, 112), (35, 43), (35, 82), (36, 144), (37, 83), (37, 111), (38, 89), (38, 91), (39, 86), (40, 63), (41, 48), (41, 135), (42, 64), (42, 136), (43, 75), (44, 59), (44, 68), (45, 119), (45, 120), (46, 92), (47, 71), (47, 109), (48, 112), (49, 143), (50, 111), (50, 134), (51, 60), (51, 98), (52, 60), (52, 70), (53, 142), (53, 149), (54, 74), (54, 129), (55, 146), (55, 148), (56, 135), (57, 58), (57, 80), (58, 113), (61, 96), (61, 129), (62, 96), (62, 133), (64, 142), (65, 73), (65, 145), (66, 94), (66, 141), (67, 148), (69, 143), (72, 85), (73, 125), (74, 126), (75, 115), (76, 81), (76, 105), (77, 122), (78, 115), (78, 149), (79, 104), (81, 130), (82, 88), (83, 87), (84, 95), (84, 101), (85, 123), (86, 130), (87, 134), (89, 141), (90, 102), (93, 109), (94, 122), (97, 118), (97, 133), (99, 131), (100, 104), (100, 108), (101, 139), (102, 124), (103, 113), (105, 132), (106, 150), (107, 127), (116, 139), (117, 138), (118, 121), (119, 120), (124, 137), (125, 145), (127, 136), (128, 144), (132, 137), (140, 146)]"
150,4,2730.5570131684212,"Any[(1, 25), (1, 40), (2, 8), (2, 19), (3, 36), (3, 150), (4, 16), (4, 51), (5, 35), (5, 81), (6, 33), (6, 148), (7, 103), (7, 104), (8, 32), (9, 128), (9, 140), (10, 53), (10, 91), (11, 118), (11, 124), (12, 58), (12, 142), (13, 70), (13, 76), (14, 93), (14, 101), (15, 80), (15, 102), (16, 100), (17, 45), (17, 87), (18, 125), (18, 141), (19, 29), (20, 78), (20, 106), (21, 134), (21, 138), (22, 60), (22, 117), (23, 64), (23, 145), (24, 130), (24, 138), (25, 74), (26, 63), (26, 135), (27, 63), (27, 108), (28, 40), (28, 49), (29, 71), (30, 39), (30, 75), (31, 56), (31, 123), (32, 107), (33, 95), (34, 64), (34, 86), (35, 92), (36, 108), (37, 132), (37, 141), (38, 73), (38, 132), (39, 75), (41, 51), (41, 104), (42, 56), (42, 128), (43, 57), (43, 130), (44, 83), (44, 90), (45, 57), (46, 93), (46, 118), (47, 66), (47, 124), (48, 62), (48, 149), (49, 67), (50, 79), (50, 97), (52, 101), (52, 107), (53, 137), (54, 97), (54, 122), (55, 88), (55, 94), (58, 126), (59, 115), (59, 120), (60, 89), (61, 92), (61, 110), (62, 143), (65, 91), (65, 137), (66, 109), (67, 83), (68, 71), (68, 113), (69, 90), (69, 149), (70, 76), (72, 129), (72, 136), (73, 79), (74, 146), (77, 98), (77, 99), (78, 106), (80, 98), (81, 145), (82, 113), (82, 116), (84, 121), (84, 129), (85, 95), (85, 147), (86, 96), (87, 140), (88, 122), (89, 117), (94, 120), (96, 109), (99, 126), (100, 133), (102, 105), (103, 131), (105, 115), (110, 114), (111, 119), (111, 144), (112, 142), (112, 147), (114, 125), (116, 127), (119, 139), (121, 136), (123, 143), (127, 150), (131, 133), (134, 135), (139, 144), (146, 148)]"
150,5,2741.7238563668748,"Any[(1, 49), (1, 128), (2, 21), (2, 37), (3, 49), (3, 111), (4, 85), (4, 147), (5, 28), (5, 59), (6, 72), (6, 115), (7, 88), (7, 96), (8, 61), (8, 133), (9, 126), (9, 130), (10, 26), (10, 54), (11, 83), (11, 118), (12, 39), (12, 69), (13, 74), (13, 150), (14, 24), (14, 119), (15, 120), (15, 123), (16, 62), (16, 73), (17, 27), (17, 137), (18, 57), (18, 95), (19, 143), (19, 149), (20, 27), (20, 137), (21, 42), (22, 43), (22, 82), (23, 67), (23, 79), (24, 144), (25, 48), (25, 91), (26, 30), (28, 77), (29, 138), (29, 142), (30, 64), (31, 117), (31, 136), (32, 113), (32, 115), (33, 108), (33, 143), (34, 93), (34, 131), (35, 53), (35, 142), (36, 87), (36, 114), (37, 128), (38, 71), (38, 86), (39, 69), (40, 97), (40, 148), (41, 44), (41, 108), (42, 81), (43, 82), (44, 80), (45, 46), (45, 111), (46, 129), (47, 117), (47, 145), (48, 126), (50, 98), (50, 136), (51, 76), (51, 121), (52, 58), (52, 101), (53, 77), (54, 124), (55, 65), (55, 140), (56, 125), (56, 127), (57, 102), (58, 92), (59, 130), (60, 125), (60, 127), (61, 133), (62, 63), (63, 103), (64, 75), (65, 118), (66, 104), (66, 106), (67, 90), (68, 79), (68, 109), (70, 83), (70, 132), (71, 98), (72, 139), (73, 84), (74, 150), (75, 132), (76, 121), (78, 80), (78, 86), (81, 90), (84, 88), (85, 147), (87, 114), (89, 102), (89, 139), (91, 99), (92, 119), (93, 141), (94, 105), (94, 129), (95, 120), (96, 135), (97, 148), (99, 107), (100, 109), (100, 116), (101, 149), (103, 123), (104, 106), (105, 122), (107, 144), (110, 138), (110, 145), (112, 131), (112, 135), (113, 134), (116, 124), (122, 146), (134, 146), (140, 141)]"
150,6,2734.4078270630484,"Any[(1, 54), (1, 110), (2, 85), (2, 134), (3, 128), (3, 137), (4, 8), (4, 130), (5, 35), (5, 99), (6, 24), (6, 98), (7, 45), (7, 129), (8, 40), (9, 22), (9, 24), (10, 23), (10, 71), (11, 41), (11, 124), (12, 37), (12, 39), (13, 96), (13, 100), (14, 36), (14, 119), (15, 46), (15, 113), (16, 37), (16, 118), (17, 44), (17, 112), (18, 48), (18, 138), (19, 50), (19, 76), (20, 80), (20, 127), (21, 64), (21, 121), (22, 60), (23, 73), (25, 31), (25, 101), (26, 30), (26, 67), (27, 90), (27, 141), (28, 42), (28, 75), (29, 113), (29, 146), (30, 36), (31, 93), (32, 55), (32, 140), (33, 62), (33, 126), (34, 89), (34, 95), (35, 47), (38, 116), (38, 129), (39, 97), (40, 131), (41, 103), (42, 75), (43, 106), (43, 122), (44, 114), (45, 92), (46, 80), (47, 130), (48, 146), (49, 66), (49, 135), (50, 58), (51, 79), (51, 149), (52, 86), (52, 111), (53, 72), (53, 74), (54, 110), (55, 57), (56, 65), (56, 139), (57, 145), (58, 100), (59, 103), (59, 148), (60, 68), (61, 70), (61, 102), (62, 133), (63, 136), (63, 145), (64, 78), (65, 139), (66, 68), (67, 81), (69, 82), (69, 95), (70, 102), (71, 79), (72, 124), (73, 147), (74, 142), (76, 87), (77, 101), (77, 109), (78, 121), (81, 108), (82, 87), (83, 127), (83, 131), (84, 99), (84, 115), (85, 134), (86, 111), (88, 107), (88, 143), (89, 105), (90, 141), (91, 128), (91, 137), (92, 104), (93, 117), (94, 98), (94, 118), (96, 115), (97, 150), (104, 135), (105, 108), (106, 122), (107, 132), (109, 116), (112, 114), (117, 120), (119, 144), (120, 133), (123, 140), (123, 150), (125, 126), (125, 132), (136, 138), (142, 148), (143, 144), (147, 149)]"
150,7,2770.6561885663905,"Any[(1, 33), (1, 126), (2, 8), (2, 139), (3, 35), (3, 49), (4, 10), (4, 41), (5, 50), (5, 127), (6, 106), (6, 117), (7, 82), (7, 105), (8, 51), (9, 32), (9, 147), (10, 76), (11, 88), (11, 146), (12, 42), (12, 142), (13, 21), (13, 115), (14, 20), (14, 73), (15, 31), (15, 34), (16, 93), (16, 142), (17, 100), (17, 148), (18, 69), (18, 95), (19, 111), (19, 121), (20, 56), (21, 58), (22, 89), (22, 137), (23, 104), (23, 134), (24, 112), (24, 124), (25, 52), (25, 74), (26, 134), (26, 136), (27, 55), (27, 77), (28, 83), (28, 111), (29, 44), (29, 54), (30, 53), (30, 139), (31, 82), (32, 147), (33, 98), (34, 125), (35, 65), (36, 60), (36, 130), (37, 47), (37, 60), (38, 108), (38, 119), (39, 83), (39, 103), (40, 70), (40, 100), (41, 140), (42, 79), (43, 62), (43, 66), (44, 63), (45, 65), (45, 87), (46, 72), (46, 91), (47, 84), (48, 118), (48, 119), (49, 129), (50, 66), (51, 123), (52, 122), (53, 113), (54, 148), (55, 77), (56, 85), (57, 99), (57, 150), (58, 115), (59, 107), (59, 109), (61, 75), (61, 116), (62, 127), (63, 107), (64, 93), (64, 103), (67, 102), (67, 120), (68, 94), (68, 110), (69, 95), (70, 138), (71, 130), (71, 145), (72, 91), (73, 108), (74, 113), (75, 116), (76, 104), (78, 81), (78, 85), (79, 109), (80, 102), (80, 120), (81, 141), (84, 144), (86, 92), (86, 135), (87, 125), (88, 146), (89, 137), (90, 96), (90, 133), (92, 101), (94, 149), (96, 133), (97, 131), (97, 143), (98, 126), (99, 150), (101, 144), (105, 141), (106, 128), (110, 114), (112, 132), (114, 149), (117, 128), (118, 138), (121, 140), (122, 123), (124, 132), (129, 145), (131, 143), (135, 136)]"
